NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
NDUFB9	1	NDUFB9	
PYGL	1	PYGL	
ARRDC1	1	ARRDC1	
RECQL4	1	RECQL4	
SRSF2	1	SRSF2	
MT-ATP6	1	ATP6	
TDG	1	TDG	
DUSP15	1	DUSP15	
CYP26B1	1	CYP26B1	
HMGN2P5	1	HMGN2P5	
LRAT	1	LRAT	
MISP3	1	MISP3	
KHSRP	1	KHSRP	
RGMB	1	RGMB	
RMND1	1	RMND1	
PPP1R8	1	PPP1R8	
MPC2	1	MPC2	
BEX5	1	BEX5	
NUP37	1	NUP37	
CDC34	1	CDC34	
AUP1	1	AUP1	
MRPS26	1	MRPS26	
POLE	1	POLE	
FAM200A	1	FAM200A	
NDC1	1	NDC1	
EIF2AK4	1	EIF2AK4	
FTSJ3	1	FTSJ3	
ATP5MC1	1	ATP5MC1	
FUS	1	FUS	
OPRK1	1	OPRK1	
PPAN-P2RY11	1	PPAN-P2RY11	
RNF34	1	RNF34	
ZMPSTE24	1	ZMPSTE24	
LINC02806	1	LINC02806	
RGS7	1	RGS7	
RPIA	1	RPIA	
FZD5	1	FZD5	
DYRK3	1	DYRK3	
TMEM41A	1	TMEM41A	
SEC61B	1	SEC61B	
B3GALNT2	1	B3GALNT2	
SMG5	1	SMG5	
ATP2C2	1	ATP2C2	
TMEM199	1	TMEM199	
ZNF746	1	ZNF746	
ACTG1P25	1	ACTG1P25	
TUBAP13	1	TUBAP13	
RPSA	1	RPSA	
MGAT5	1	MGAT5	
MRPL9	1	MRPL9	
PSMB4	1	PSMB4	
TMEM168	1	TMEM168	
KIT	1	KIT	
REV3L	1	REV3L	
AHSA1	1	AHSA1	
LRR1	1	LRR1	
HMGN2	1	HMGN2	
NDUFA13	1	NDUFA13	
TIMM8B	1	TIMM8B	
HDAC4	1	HDAC4	
BICD2	1	BICD2	
UPF3AP1	1	UPF3AP1	
UBE2D2	1	UBE2D2	
TPRKB	1	TPRKB	
DAG1	1	DAG1	
XRCC6	1	XRCC6	
ADAMTS7	1	ADAMTS7	
ADSL	1	ADSL	
KCNH6	1	KCNH6	
FSTL4	1	FSTL4	
RPSAP58	1	RPSAP58	
NRIP3	1	NRIP3	
MRPS17	1	MRPS17	
IL17RB	1	IL17RB	
POLR2A	1	POLR2A	
SNRPE	1	SNRPE	
DRP2	1	DRP2	
GRWD1	1	GRWD1	
MCM9	1	MCM9	
MRS2	1	MRS2	
PTMAP4	1	PTMAP4	
DHX36	1	DHX36	
GPAT3	1	GPAT3	
SLC25A25-AS1	1	SLC25A25-AS1	
PM20D2	1	PM20D2	
LYRM4	1	LYRM4	
ZBTB5	1	ZBTB5	
DDX31	1	DDX31	
CSE1L	1	CSE1L	
LINC00628	1	LINC00628	
NDUFS3	1	NDUFS3	
WNT10B	1	WNT10B	
SPATA3-AS1	1	SPATA3-AS1	
TP73	1	TP73	
ZNF891	1	ZNF891	
KRT17	1	KRT17	
PSMD4	1	PSMD4	
OSTM1	1	OSTM1	
MTMR14	1	MTMR14	
NEK6	1	NEK6	
SMOC2	1	SMOC2	
PRMT1	1	PRMT1	
TIGAR	1	TIGAR	
PELO	1	PELO	
OAS3	1	OAS3	
LRRC40	1	LRRC40	
RAVER2	1	RAVER2	
EIF4A3	1	EIF4A3	
ATOX1	1	ATOX1	
UQCR11	1	UQCR11	
ZNF583	1	ZNF583	
TWNK	1	TWNK	
FAM95B1	1	FAM95B1	
ATG4D	1	ATG4D	
MACROH2A1	1	MACROH2A1	
KLHL8	1	KLHL8	
PCLO	1	PCLO	
ZNF628	1	ZNF628	
SGO1	1	SGO1	
TFDP1P3	1	TFDP1P3	
YBX1P1	1	YBX1P1	
RBM18	1	RBM18	
LGI2	1	LGI2	
NLRP11	1	NLRP11	
JUN	1	JUN	
NUP205	1	NUP205	
RNGTT	1	RNGTT	
GPR63	1	GPR63	
HPSE	1	HPSE	
CABYR	1	CABYR	
DYNLT2	1	DYNLT2	
GPATCH3	1	GPATCH3	
CCZ1	1	CCZ1	
AARSD1	1	AARSD1	
LINC00114	1	LINC00114	
GAU1	1	GAU1	
UBE2E1	1	UBE2E1	
ZNF189	1	ZNF189	
DHX9	1	DHX9	
HRH3	1	HRH3	
ADPRS	1	ADPRS	
GRK6	1	GRK6	
NELL2	1	NELL2	
ENAH	1	ENAH	
ICAM2	1	ICAM2	
BAG2	1	BAG2	
PA2G4	1	PA2G4	
LRRC42	1	LRRC42	
WDR62	1	WDR62	
SLC25A19	1	SLC25A19	
SPTLC1	1	SPTLC1	
CDC16	1	CDC16	
NRADDP	1	NRADDP	
HPDL	1	HPDL	
RBM19	1	RBM19	
DENND6A	1	DENND6A	
ATG3	1	ATG3	
NDUFB2	1	NDUFB2	
BOP1	1	BOP1	
BAZ1B	1	BAZ1B	
COA7	1	COA7	
GSTA2	1	GSTA2	
TAF4	1	TAF4	
GPR89B	1	GPR89B	
USP20	1	USP20	
SNHG17	1	SNHG17	
FAM120B	1	FAM120B	
TGFBRAP1	1	TGFBRAP1	
PSMD12	1	PSMD12	
RPUSD2	1	RPUSD2	
SETD3	1	SETD3	
ZNF669	1	ZNF669	
SCAF4	1	SCAF4	
PSMA7	1	PSMA7	
ITPA	1	ITPA	
ZNF385B	1	ZNF385B	
LINC02814	1	LINC02814	
SLC25A10	1	SLC25A10	
CHTF18	1	CHTF18	
AKT1S1	1	AKT1S1	
CHAF1B	1	CHAF1B	
NCKIPSD	1	NCKIPSD	
BZW1P2	1	BZW1P2	
MGAT4B	1	MGAT4B	
FAAP100	1	FAAP100	
SLC25A26	1	SLC25A26	
SLC25A15	1	SLC25A15	
ENPP7P6	1	ENPP7P6	
SACS	1	SACS	
THOC1	1	THOC1	
RFWD3	1	RFWD3	
INCENP	1	INCENP	
LANCL2	1	LANCL2	
HNRNPA3P6	1	HNRNPA3P6	
B4GALNT2	1	B4GALNT2	
PDSS1	1	PDSS1	
ENSG00000187951	1	LOC100288637	
ABCC4	1	ABCC4	
ZNF66	1	ZNF66	
TNPO1	1	TNPO1	
LMNB2	1	LMNB2	
DBF4B	1	DBF4B	
PGM2L1	1	PGM2L1	
HDX	1	HDX	
C9orf85	1	C9orf85	
ENSG00000187186	1	LOC730098	
KIAA1958	1	KIAA1958	
YBX1P2	1	YBX1P2	
FAM222A	1	FAM222A	
ATP5MJ	1	ATP5MJ	
BCL7B	1	BCL7B	
METTL5	1	METTL5	
DOCK11	1	DOCK11	
PSME2	1	PSME2	
TIPRL	1	TIPRL	
ADARB1	1	ADARB1	
PITPNB	1	PITPNB	
VDAC1P1	1	VDAC1P1	
TPM3P6	1	TPM3P6	
TOMM22	1	TOMM22	
TUBB	1	TUBB	
NKIRAS1	1	NKIRAS1	
BCHE	1	BCHE	
SUB1	1	SUB1	
GNL2	1	GNL2	
TRMT5	1	TRMT5	
PIK3R1	1	PIK3R1	
CYC1	1	CYC1	
SOX4	1	SOX4	
NFIX	1	NFIX	
TNFRSF13C	1	TNFRSF13C	
BRCC3	1	BRCC3	
IPO4	1	IPO4	
RNF126	1	RNF126	
IL1R2	1	IL1R2	
LARP1	1	LARP1	
TBCC	1	TBCC	
PRDX1	1	PRDX1	
PWP1	1	PWP1	
MRAP2	1	MRAP2	
PPP4R3A	1	PPP4R3A	
DRGX	1	DRGX	
TUBGCP4	1	TUBGCP4	
MEST	1	MEST	
ART4	1	ART4	
POP5	1	POP5	
SRRT	1	SRRT	
UBAP2L	1	UBAP2L	
PSMA4	1	PSMA4	
GNA11	1	GNA11	
FSIP2	1	FSIP2	
CCNK	1	CCNK	
HOXA11-AS	1	HOXA11-AS	
VBP1	1	VBP1	
SRPK2	1	SRPK2	
MRPS23	1	MRPS23	
CDC42EP5	1	CDC42EP5	
MRPL32	1	MRPL32	
CHRDL1	1	CHRDL1	
FZD1	1	FZD1	
NCLP1	1	NCLP1	
MDC1	1	MDC1	
TRIM16L	1	TRIM16L	
ZNF788P	1	ZNF788P	
NME1	1	NME1	
NIPBL-DT	1	NIPBL-DT	
MRPS27	1	MRPS27	
SDR42E1	1	SDR42E1	
PTMAP5	1	PTMAP5	
IPO9	1	IPO9	
NBPF6	1	NBPF6	
ZNF304	1	ZNF304	
DOK3	1	DOK3	
CARD19	1	CARD19	
AHCTF1	1	AHCTF1	
NUS1	1	NUS1	
ARHGEF39	1	ARHGEF39	
RIMBP2	1	RIMBP2	
TENT4A	1	TENT4A	
ADH5	1	ADH5	
SENP3-EIF4A1	1	SENP3-EIF4A1	
KBTBD6	1	KBTBD6	
COL5A1	1	COL5A1	
ATAD5	1	ATAD5	
TRIT1	1	TRIT1	
SUGT1P4-STRA6LP	1	SUGT1P4-STRA6LP	
ENSG00000283674	1	LOC729732	
MYO10	1	MYO10	
HUS1	1	HUS1	
TTLL4	1	TTLL4	
DUSP7	1	DUSP7	
CCDC34	1	CCDC34	
MRPS18A	1	MRPS18A	
TSPYL4	1	TSPYL4	
AIFM1	1	AIFM1	
HASPIN	1	HASPIN	
FAM193A	1	FAM193A	
ENSG00000255585	1	LOC651337	
ATP5PF	1	ATP5PF	
PINX1	1	PINX1	
FOXD4L3	1	FOXD4L3	
HNRNPK	1	HNRNPK	
REXO1	1	REXO1	
TTF2	1	TTF2	
EED	1	EED	
MRPL30	1	MRPL30	
SLC47A1	1	SLC47A1	
RBP7	1	RBP7	
ITSN1	1	ITSN1	
GPX2	1	GPX2	
CCDC60	1	CCDC60	
CGAS	1	CGAS	
PPM1B	1	PPM1B	
TEDC2	1	TEDC2	
POLR2E	1	POLR2E	
EIF4G1	1	EIF4G1	
MYLK2	1	MYLK2	
MRPL24	1	MRPL24	
B3GALT1	1	B3GALT1	
PNLIPRP1	1	PNLIPRP1	
DEPDC5	1	DEPDC5	
FIGNL1	1	FIGNL1	
PRR19	1	PRR19	
EIF5AL1	1	EIF5AL1	
MICOS10	1	MICOS10	
UBE3C	1	UBE3C	
MT-ND4	1	ND4	
GALNTL6	1	GALNTL6	
VPS13A	1	VPS13A	
DLEU2	1	DLEU2	
NFE2L2	1	NFE2L2	
GIMD1	1	GIMD1	
RCHY1	1	RCHY1	
DBF4	1	DBF4	
MYO1B	1	MYO1B	
ADCK1	1	ADCK1	
FKBP3	1	FKBP3	
SCN3B	1	SCN3B	
PDE7B	1	PDE7B	
ABCB8	1	ABCB8	
GINS4	1	GINS4	
UBE2V2	1	UBE2V2	
HDAC3	1	HDAC3	
TMEM52	1	TMEM52	
RHBDD3	1	RHBDD3	
VDAC1	1	VDAC1	
S100A10	1	S100A10	
KHDC1	1	KHDC1	
DAZ4	1	DAZ4	
PARK7	1	PARK7	
POP1	1	POP1	
PDCD5	1	PDCD5	
DNAJC7	1	DNAJC7	
ZNF510	1	ZNF510	
FOXP1	1	FOXP1	
ZNF562	1	ZNF562	
WDR20	1	WDR20	
CHDH	1	CHDH	
SLC9A3	1	SLC9A3	
SLC25A32	1	SLC25A32	
NEDD1	1	NEDD1	
FGD3	1	FGD3	
MT1X	1	MT1X	
ZFP30	1	ZFP30	
TMPO	1	TMPO	
MYH10	1	MYH10	
SLC17A9	1	SLC17A9	
DAPK3	1	DAPK3	
MTOR	1	MTOR	
ITLN1	1	ITLN1	
KPNA5	1	KPNA5	
SCG2	1	SCG2	
ATP5F1D	1	ATP5F1D	
PCCA	1	PCCA	
UBE2G1	1	UBE2G1	
PPP2CA	1	PPP2CA	
CCT2	1	CCT2	
CEP131	1	CEP131	
LLPH	1	LLPH	
PBX3	1	PBX3	
BID	1	BID	
SLC9A4	1	SLC9A4	
CTSE	1	CTSE	
CHCHD3P3	1	CHCHD3P3	
GNB4	1	GNB4	
SLC18A1	1	SLC18A1	
CELF3	1	CELF3	
KPNA4	1	KPNA4	
HSPD1P1	1	HSPD1P1	
MRPL38	1	MRPL38	
RBM15	1	RBM15	
ST18	1	ST18	
ASTN2	1	ASTN2	
UBXN4	1	UBXN4	
SMC4	1	SMC4	
NCOA7	1	NCOA7	
LEO1	1	LEO1	
UGT3A1	1	UGT3A1	
COX6A1	1	COX6A1	
ACIN1	1	ACIN1	
CYP4F29P	1	CYP4F29P	
NDUFS4	1	NDUFS4	
CHM	1	CHM	
NPM1P9	1	NPM1P9	
KCNJ2	1	KCNJ2	
MICU2	1	MICU2	
TSFM	1	TSFM	
DLK2	1	DLK2	
UBLCP1	1	UBLCP1	
OSTF1	1	OSTF1	
LRP3	1	LRP3	
UQCRFS1	1	UQCRFS1	
DCK	1	DCK	
FAM168B	1	FAM168B	
POMT2	1	POMT2	
COX20P1	1	COX20P1	
RPAP1	1	RPAP1	
ZNF138	1	ZNF138	
BCLAF1P2	1	BCLAF1P2	
BMP2K	1	BMP2K	
LINC00649	1	LINC00649	
GPD1L	1	GPD1L	
NFKBIE	1	NFKBIE	
ZNF833P	1	ZNF833P	
CYP27A1	1	CYP27A1	
ICE1	1	ICE1	
GLOD4	1	GLOD4	
ZC3HAV1	1	ZC3HAV1	
C1QTNF1	1	C1QTNF1	
UBL4A	1	UBL4A	
NR6A1	1	NR6A1	
KIF19BP	1	KIF19BP	
ZW10	1	ZW10	
LIN9	1	LIN9	
TRMT6	1	TRMT6	
FAM219A	1	FAM219A	
RNF180	1	RNF180	
SRP14	1	SRP14	
HMGN3	1	HMGN3	
COX6A1P2	1	COX6A1P2	
TSPYL1	1	TSPYL1	
ZNF232-AS1	1	ZNF232-AS1	
C12orf29	1	C12orf29	
CCKBR	1	CCKBR	
SLC25A38	1	SLC25A38	
PRPF31	1	PRPF31	
TMEM38B	1	TMEM38B	
ZNF329	1	ZNF329	
BRMS1	1	BRMS1	
NDUFA9	1	NDUFA9	
AASDHPPT	1	AASDHPPT	
TMEM158	1	TMEM158	
IZUMO1	1	IZUMO1	
EFR3B	1	EFR3B	
MT1M	1	MT1M	
USP1	1	USP1	
C9orf163	1	C9orf163	
ACTR5	1	ACTR5	
UBQLN4	1	UBQLN4	
SPATS2L	1	SPATS2L	
ZNF593	1	ZNF593	
FGF18	1	FGF18	
REG3A	1	REG3A	
SAPCD2	1	SAPCD2	
GAPDHP62	1	GAPDHP62	
CCT8	1	CCT8	
PSMA6	1	PSMA6	
STMND1	1	STMND1	
MBD3	1	MBD3	
HMGCS1	1	HMGCS1	
NUP62	1	NUP62	
TIMELESS	1	TIMELESS	
PIGO	1	PIGO	
WRAP53	1	WRAP53	
DDX12P	1	DDX12P	
LRRFIP2	1	LRRFIP2	
DNAAF5	1	DNAAF5	
TOR2A	1	TOR2A	
RHEB	1	RHEB	
MPV17L2	1	MPV17L2	
DUS4L	1	DUS4L	
ERVMER34-1	1	ERVMER34-1	
SNW1	1	SNW1	
TRMT1	1	TRMT1	
HMGN2P41	1	HMGN2P41	
PFN1P1	1	PFN1P1	
ANO7	1	ANO7	
RAB28	1	RAB28	
GRPEL2	1	GRPEL2	
GTF2H3	1	GTF2H3	
RINT1	1	RINT1	
ERCC6L2	1	ERCC6L2	
KNSTRN	1	KNSTRN	
MAP6D1	1	MAP6D1	
EMC3	1	EMC3	
FAM151A	1	FAM151A	
KCNRG	1	KCNRG	
POLA1	1	POLA1	
NEURL4	1	NEURL4	
PP7080	1	PP7080	
DNAJC25	1	DNAJC25	
VEPH1	1	VEPH1	
TIMM10	1	TIMM10	
ZNF681	1	ZNF681	
CNTROB	1	CNTROB	
NUP54	1	NUP54	
TUBA4A	1	TUBA4A	
DFFB	1	DFFB	
APPL1	1	APPL1	
OGFRL1	1	OGFRL1	
RADX	1	RADX	
ARHGAP28	1	ARHGAP28	
EEF1B2	1	EEF1B2	
FBXO45	1	FBXO45	
ARL15	1	ARL15	
C1orf74	1	C1orf74	
ME2	1	ME2	
AEN	1	AEN	
BUD23	1	BUD23	
FAM133DP	1	FAM133DP	
ZNF551	1	ZNF551	
BCCIP	1	BCCIP	
MCM7	1	MCM7	
PVR	1	PVR	
PGAM1P5	1	PGAM1P5	
SAP18	1	SAP18	
CRK	1	CRK	
SETP14	1	SETP14	
SRSF3	1	SRSF3	
GTF2H1	1	GTF2H1	
MAD2L1	1	MAD2L1	
HRAS	1	HRAS	
NDUFA6	1	NDUFA6	
FKTN	1	FKTN	
FAM27B	1	FAM27B	
CSPG5	1	CSPG5	
FKBP15	1	FKBP15	
CDC26P1	1	CDC26P1	
DRG1	1	DRG1	
OTUD7A	1	OTUD7A	
NUP50	1	NUP50	
CCZ1B	1	CCZ1B	
ENSG00000237807	1	LOC100507516	
LPAR2	1	LPAR2	
DOCK3	1	DOCK3	
PTMAP2	1	PTMAP2	
LBH	1	LBH	
NKD1	1	NKD1	
MPHOSPH6	1	MPHOSPH6	
STX7	1	STX7	
RBBP7	1	RBBP7	
EIF4EP2	1	EIF4EP2	
FRK	1	FRK	
ATF3	1	ATF3	
CHGB	1	CHGB	
CAPZB	1	CAPZB	
MAB21L4	1	MAB21L4	
ABT1	1	ABT1	
EPHA7	1	EPHA7	
MRPS7	1	MRPS7	
CBR3-AS1	1	CBR3-AS1	
TMEM70	1	TMEM70	
SEC23B	1	SEC23B	
CHMP4A	1	CHMP4A	
NCAPG2	1	NCAPG2	
SMAD9	1	SMAD9	
COL14A1	1	COL14A1	
NCKAP1	1	NCKAP1	
KANSL2	1	KANSL2	
KNTC1	1	KNTC1	
GNE	1	GNE	
SLC44A5	1	SLC44A5	
C3orf70	1	C3orf70	
C3orf62	1	C3orf62	
MLLT1	1	MLLT1	
HLX	1	HLX	
OGDH	1	OGDH	
RRP12	1	RRP12	
H2AZ1	1	H2AZ1	
NEURL1B	1	NEURL1B	
TRIM36	1	TRIM36	
GORASP1	1	GORASP1	
INKA1	1	INKA1	
MRPL20	1	MRPL20	
CTPS1	1	CTPS1	
GLRX2	1	GLRX2	
PAK5	1	PAK5	
MTHFD1	1	MTHFD1	
CMC2	1	CMC2	
AOPEP	1	AOPEP	
UTP14A	1	UTP14A	
DAZ3	1	DAZ3	
ENPP2	1	ENPP2	
DSCAM-AS1	1	DSCAM-AS1	
HNRNPL	1	HNRNPL	
CBX3	1	CBX3	
SOD1	1	SOD1	
ZNF426	1	ZNF426	
ADRB1	1	ADRB1	
RC3H2	1	RC3H2	
ANKFY1	1	ANKFY1	
H2AZ2	1	H2AZ2	
YBX1P10	1	YBX1P10	
RNU6ATAC35P	1	RNU6ATAC35P	
KHDRBS3	1	KHDRBS3	
TRA2B	1	TRA2B	
TMEM198	1	TMEM198	
SLC2A4RG	1	SLC2A4RG	
CYB5D1	1	CYB5D1	
NFE2L3	1	NFE2L3	
ELP3	1	ELP3	
FGF12	1	FGF12	
NOP14	1	NOP14	
KDF1	1	KDF1	
NACC1	1	NACC1	
DUSP3	1	DUSP3	
HIBCH	1	HIBCH	
C1orf159	1	C1orf159	
EMC8	1	EMC8	
STX18	1	STX18	
UBR3	1	UBR3	
ISX	1	ISX	
PLEKHG4B	1	PLEKHG4B	
SON	1	SON	
AP2S1	1	AP2S1	
TRIM14	1	TRIM14	
RITA1	1	RITA1	
TLL2	1	TLL2	
ALDH9A1	1	ALDH9A1	
NDUFA11	1	NDUFA11	
DDN	1	DDN	
GAS2L1	1	GAS2L1	
RFLNB	1	RFLNB	
CENPQ	1	CENPQ	
PSMD3	1	PSMD3	
CCNI2	1	CCNI2	
NDUFS8	1	NDUFS8	
KCTD9	1	KCTD9	
DAGLB	1	DAGLB	
PPIAP11	1	PPIAP11	
TEX2	1	TEX2	
GNPDA1	1	GNPDA1	
RAD51	1	RAD51	
C1orf35	1	C1orf35	
FAM3B	1	FAM3B	
MSL3	1	MSL3	
RECK	1	RECK	
TIMM21	1	TIMM21	
NEURL1	1	NEURL1	
YAE1	1	YAE1	
DCTPP1	1	DCTPP1	
BCLAF1	1	BCLAF1	
POLR1A	1	POLR1A	
ZNF367	1	ZNF367	
FAM185A	1	FAM185A	
ELF5	1	ELF5	
SUSD4	1	SUSD4	
SDHA	1	SDHA	
HECW2	1	HECW2	
PARPBP	1	PARPBP	
BRCA2	1	BRCA2	
DCAF17	1	DCAF17	
STIP1	1	STIP1	
ANO1	1	ANO1	
GPR89A	1	GPR89A	
SDHAF3	1	SDHAF3	
ATP6V0B	1	ATP6V0B	
SCARNA12	1	SCARNA12	
TRMT10B	1	TRMT10B	
LINC02489	1	LINC02489	
GSK3A	1	GSK3A	
TRIM32	1	TRIM32	
MITD1	1	MITD1	
MGME1	1	MGME1	
UGT1A10	1	UGT1A10	
POM121C	1	POM121C	
AMBP	1	AMBP	
FUT8	1	FUT8	
MED4	1	MED4	
SAE1	1	SAE1	
HNRNPD	1	HNRNPD	
CCNJ	1	CCNJ	
GTPBP8	1	GTPBP8	
MFHAS1	1	MFHAS1	
ZNF326	1	ZNF326	
TMEM147	1	TMEM147	
LIMS1	1	LIMS1	
EIF1AXP1	1	EIF1AXP1	
L3MBTL2	1	L3MBTL2	
BBS5	1	BBS5	
ISG20L2	1	ISG20L2	
TOB2P1	1	TOB2P1	
POP4	1	POP4	
HSD17B10	1	HSD17B10	
NSL1	1	NSL1	
RERG	1	RERG	
UCHL3	1	UCHL3	
HYI	1	HYI	
MAP2K4	1	MAP2K4	
CSRP2	1	CSRP2	
IQCB1	1	IQCB1	
GINS1	1	GINS1	
SGTA	1	SGTA	
PAK3	1	PAK3	
GABPB1	1	GABPB1	
EPB41L4B	1	EPB41L4B	
UGT1A1	1	UGT1A1	
HDGF	1	HDGF	
ATP5F1B	1	ATP5F1B	
KIF13A	1	KIF13A	
RASL11B	1	RASL11B	
ACAT2	1	ACAT2	
ZNF473	1	ZNF473	
FNBP1L	1	FNBP1L	
ANO10	1	ANO10	
RUSC1	1	RUSC1	
MXRA7P1	1	MXRA7P1	
SLC25A17	1	SLC25A17	
LEFTY1	1	LEFTY1	
HSPA14	1	HSPA14	
PKHD1	1	PKHD1	
AGFG1	1	AGFG1	
RUNX1T1	1	RUNX1T1	
PIGZ	1	PIGZ	
NAF1	1	NAF1	
RUNDC3A	1	RUNDC3A	
PPIAP31	1	PPIAP31	
CREB3L3	1	CREB3L3	
HROB	1	HROB	
CPSF2	1	CPSF2	
FAM50A	1	FAM50A	
CHD1L	1	CHD1L	
PSMB5	1	PSMB5	
DOHH	1	DOHH	
VHL	1	VHL	
CNTNAP3B	1	CNTNAP3B	
PAICS	1	PAICS	
TEX30	1	TEX30	
STRIP1	1	STRIP1	
HAO1	1	HAO1	
HNRNPM	1	HNRNPM	
ENO3	1	ENO3	
ERMN	1	ERMN	
ARHGDIA	1	ARHGDIA	
GTF2H2C	1	GTF2H2C	
NTRK2	1	NTRK2	
GLYATL1	1	GLYATL1	
CXCL3	1	CXCL3	
GET3	1	GET3	
ADAM15	1	ADAM15	
TUBBP1	1	TUBBP1	
DDX11	1	DDX11	
UBE2A	1	UBE2A	
GGT6	1	GGT6	
LSM7	1	LSM7	
RPS6KA5	1	RPS6KA5	
ATP5PO	1	ATP5PO	
CCNT2	1	CCNT2	
NRAS	1	NRAS	
NIPSNAP3A	1	NIPSNAP3A	
AMOT	1	AMOT	
LY6G5B	1	LY6G5B	
CR2	1	CR2	
CCAR2	1	CCAR2	
TOX	1	TOX	
TFDP1P2	1	TFDP1P2	
CACTIN	1	CACTIN	
ZNF618	1	ZNF618	
C20orf96	1	C20orf96	
HSPB11	1	HSPB11	
ZNF703	1	ZNF703	
ENSG00000267709	1	LOC101928844	
ADSS2	1	ADSS2	
CACYBPP2	1	CACYBPP2	
HIRA	1	HIRA	
ZFP37	1	ZFP37	
TMEM88	1	TMEM88	
ABCE1	1	ABCE1	
DUS4L-BCAP29	1	DUS4L-BCAP29	
TAF9B	1	TAF9B	
ACSS1	1	ACSS1	
WDR77	1	WDR77	
LATS1	1	LATS1	
LINC00680	1	LINC00680	
TMPRSS2	1	TMPRSS2	
WASHC4	1	WASHC4	
AGMAT	1	AGMAT	
PARP1	1	PARP1	
OSR2	1	OSR2	
CAPZA1	1	CAPZA1	
RAB8A	1	RAB8A	
SNX18P9	1	SNX18P9	
MTBP	1	MTBP	
PMS2P2	1	PMS2P2	
ADH5P5	1	ADH5P5	
MRPL3	1	MRPL3	
ACTG1	1	ACTG1	
CASP9	1	CASP9	
ZNF829	1	ZNF829	
BOK	1	BOK	
HSF2BP	1	HSF2BP	
ZNF658	1	ZNF658	
LRRC8A	1	LRRC8A	
SMCR8	1	SMCR8	
SH3BP4	1	SH3BP4	
ERC2	1	ERC2	
SLC18B1	1	SLC18B1	
LIN54	1	LIN54	
NAA80	1	NAA80	
LRRC57	1	LRRC57	
FTSJ1	1	FTSJ1	
P3H2	1	P3H2	
IL18R1	1	IL18R1	
FRMD4A	1	FRMD4A	
GOLPH3	1	GOLPH3	
POLR2I	1	POLR2I	
MT1F	1	MT1F	
QKI	1	QKI	
CTBP1	1	CTBP1	
COMMD2	1	COMMD2	
ZBTB34	1	ZBTB34	
ZDHHC14	1	ZDHHC14	
ZNF71	1	ZNF71	
BRIP1	1	BRIP1	
SYNPR	1	SYNPR	
UBR7	1	UBR7	
CYP17A1	1	CYP17A1	
OBI1	1	OBI1	
EIF1AY	1	EIF1AY	
UBE2M	1	UBE2M	
SLC27A3	1	SLC27A3	
ZNF770	1	ZNF770	
DTD2	1	DTD2	
MAD2L2	1	MAD2L2	
BRD4	1	BRD4	
FASTKD5	1	FASTKD5	
SEM1	1	SEM1	
MUCL3	1	MUCL3	
EFCAB11	1	EFCAB11	
NHP2	1	NHP2	
GTDC1	1	GTDC1	
POMT1	1	POMT1	
SNHG10	1	SNHG10	
TDRD7	1	TDRD7	
TRAPPC1	1	TRAPPC1	
STRN4	1	STRN4	
DPP9	1	DPP9	
PIAS4	1	PIAS4	
SEC63	1	SEC63	
B3GALT9	1	B3GALT9	
SAP30BP	1	SAP30BP	
ANKLE2	1	ANKLE2	
MTND1P23	1	MTND1P23	
FANCA	1	FANCA	
WDR36	1	WDR36	
PTBP1	1	PTBP1	
VDAC3	1	VDAC3	
RUFY1	1	RUFY1	
SLC4A7	1	SLC4A7	
PTDSS1	1	PTDSS1	
RNASEK-C17orf49	1	RNASEK-C17orf49	
DDX23	1	DDX23	
PIN1	1	PIN1	
TMEM150C	1	TMEM150C	
SFPQ	1	SFPQ	
SYNM	1	SYNM	
RAE1	1	RAE1	
RPSAP12	1	RPSAP12	
CSGALNACT1	1	CSGALNACT1	
INTS7	1	INTS7	
FIP1L1	1	FIP1L1	
PUF60	1	PUF60	
RPS10-NUDT3	1	RPS10-NUDT3	
METTL16	1	METTL16	
HSPE1P3	1	HSPE1P3	
UCK2	1	UCK2	
ZNF280C	1	ZNF280C	
DDX43	1	DDX43	
LSG1	1	LSG1	
RPP30	1	RPP30	
NEDD4L	1	NEDD4L	
WRAP73	1	WRAP73	
MELK	1	MELK	
DPF1	1	DPF1	
LINC02554	1	LINC02554	
TPRN	1	TPRN	
SMIM32	1	SMIM32	
MT-CYB	1	CYTB	
GLIS3	1	GLIS3	
APEX2	1	APEX2	
UBE2SP1	1	UBE2SP1	
UHRF1BP1	1	UHRF1BP1	
DPH3	1	DPH3	
MSTO1	1	MSTO1	
MRPL42	1	MRPL42	
SYMPK	1	SYMPK	
SMIM12	1	SMIM12	
LARS1	1	LARS1	
RAD54B	1	RAD54B	
SLC25A24P1	1	SLC25A24P1	
PTRH2	1	PTRH2	
LIN52	1	LIN52	
TMEM126A	1	TMEM126A	
RAD51C	1	RAD51C	
PYURF	1	PYURF	
PIGY	1	PIGY	
PHACTR2	1	PHACTR2	
AGXT	1	AGXT	
FBXO36	1	FBXO36	
SATB1	1	SATB1	
ENSG00000269896	1	LOC100129534	
CDCA8	1	CDCA8	
SMIM8	1	SMIM8	
IRAK1	1	IRAK1	
RPL7A	1	RPL7A	
KPNA2	1	KPNA2	
RCC2P6	1	RCC2P6	
MAP3K21	1	MAP3K21	
SNHG30	1	SNHG30	
OXSR1	1	OXSR1	
PTGS2	1	PTGS2	
